Algorithm;TreeLength;Problem;testR2;trainingR2;time;Evaluations;Generations;Fold;Rows;Columns;ModelLength;ModelDepth;Threshold
GAprun;50;597_fri_c2_500_5.tsv;0,977789299242352;0,9836547575139;05:13:05.0300000;67166;100;1;500;6;54;17;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,986325861476362;0,983205912646526;05:13:05.0300000;67166;100;2;500;6;54;18;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,984870094644364;0,98375605452139;05:13:05.0300000;67166;100;3;500;6;56;11;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,979820310962522;0,982921146655559;05:13:05.0300000;67166;100;4;500;6;54;18;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,987227513764789;0,978446607446047;05:13:05.0300000;67166;100;5;500;6;52;19;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,956131004341869;0,981261820308284;05:13:05.0300000;67166;100;6;500;6;54;14;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,983673449614822;0,98104710138631;05:13:05.0300000;67166;100;7;500;6;53;18;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,981538285339455;0,982939996369268;05:13:05.0300000;67166;100;8;500;6;53;25;0,0002
GAprun;50;597_fri_c2_500_5.tsv;0,98794301821655;0,98325761849905;05:13:05.0300000;67166;100;9;500;6;55;19;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,879309778993059;0,876240327353617;08:10:31.7860000;67166;100;0;1000;26;49;13;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,869419160671777;0,876061694017027;08:10:31.7860000;67166;100;1;1000;26;51;13;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,938343718838584;0,9664577930547;08:10:31.7860000;67166;100;2;1000;26;47;13;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,963608503795266;0,963587905261127;08:10:31.7860000;67166;100;3;1000;26;52;14;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,958595023414276;0,96480982455738;08:10:31.7860000;67166;100;4;1000;26;54;15;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,961853206581456;0,965306555686679;08:10:31.7860000;67166;100;5;1000;26;54;21;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,967786975912002;0,963681861000357;08:10:31.7860000;67166;100;6;1000;26;55;19;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,969130885840149;0,963151852030525;08:10:31.7860000;67166;100;7;1000;26;54;15;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,971122107724793;0,963987168370541;08:10:31.7860000;67166;100;8;1000;26;50;14;0,0002
GAprun;50;598_fri_c0_1000_25.tsv;0,962069085688067;0,965130734488787;08:10:31.7860000;67166;100;9;1000;26;53;20;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,977143897951892;0,984528568555729;08:37:36.8970000;67166;100;0;1000;6;54;19;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,989633683410239;0,983590031897005;08:37:36.8970000;67166;100;1;1000;6;43;16;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,984798025025841;0,983059826595465;08:37:36.8970000;67166;100;2;1000;6;55;12;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,983957338687778;0,984388866364419;08:37:36.8970000;67166;100;3;1000;6;53;18;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,98551746333437;0,982836614740155;08:37:36.8970000;67166;100;4;1000;6;54;16;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,899210838141064;0,873122112161315;08:37:36.8970000;67166;100;5;1000;6;53;33;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,975880753979639;0,983507644139369;08:37:36.8970000;67166;100;6;1000;6;54;17;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,907289764187813;0,867749297524375;08:37:36.8970000;67166;100;7;1000;6;50;28;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,986690199061866;0,983753942361333;08:37:36.8970000;67166;100;8;1000;6;54;22;0,0002
GAprun;50;599_fri_c2_1000_5.tsv;0,915733790431105;0,91518289354082;08:37:36.8970000;67166;100;9;1000;6;36;14;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,977625569377742;0,984520498251476;03:02:47.1670000;67166;100;0;250;6;54;20;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,987505249418802;0,98404706903376;03:02:47.1670000;67166;100;1;250;6;54;16;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,975505011457612;0,983700030841591;03:02:47.1670000;67166;100;2;250;6;54;15;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,984470482548716;0,984568884004057;03:02:47.1670000;67166;100;3;250;6;54;13;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,987911511507618;0,986874965510605;03:02:47.1670000;67166;100;4;250;6;54;13;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,953522224159347;0,973558212296513;03:02:47.1670000;67166;100;5;250;6;53;12;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,935685103602396;0,97066536927913;03:02:47.1670000;67166;100;6;250;6;54;18;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,969513965845853;0,971229686842624;03:02:47.1670000;67166;100;7;250;6;54;14;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,987243371218199;0,98158267908152;03:02:47.1670000;67166;100;8;250;6;54;17;0,0002
GAprun;50;601_fri_c1_250_5.tsv;0,982792504910661;0,985813249049;03:02:47.1670000;67166;100;9;250;6;54;16;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,980723830586407;0,987028743209531;02:54:48.0840000;67166;100;0;250;11;54;14;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,960913863029579;0,982276594882662;02:54:48.0840000;67166;100;1;250;11;53;13;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,984740906892967;0,985154219504518;02:54:48.0840000;67166;100;2;250;11;54;16;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,985073966492836;0,983813120920287;02:54:48.0840000;67166;100;3;250;11;54;18;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,934068189744217;0,982486017792194;02:54:48.0840000;67166;100;4;250;11;52;18;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,987169777410045;0,984271070211133;02:54:48.0840000;67166;100;5;250;11;54;15;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,982321503923067;0,982161572853837;02:54:48.0840000;67166;100;6;250;11;54;14;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,983756482963286;0,983791672338224;02:54:48.0840000;67166;100;7;250;11;41;15;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,979035402812889;0,982868995672052;02:54:48.0840000;67166;100;8;250;11;54;18;0,0002
GAprun;50;602_fri_c3_250_10.tsv;0,9599930412428;0,970608355102282;02:54:48.0840000;67166;100;9;250;11;54;16;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,960264748977749;0,964858138257643;02:37:46.0790000;67166;100;0;250;51;52;18;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,96210607759482;0,964067396043652;02:37:46.0790000;67166;100;1;250;51;54;16;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,927267003616427;0,954218872186788;02:37:46.0790000;67166;100;2;250;51;48;19;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,89313432060572;0,888868045979498;02:37:46.0790000;67166;100;3;250;51;54;18;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,827471511472853;0,897866952170276;02:37:46.0790000;67166;100;4;250;51;54;17;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,953451535783915;0,871902362275311;02:37:46.0790000;67166;100;5;250;51;54;16;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,970135960981478;0,968059941264187;02:37:46.0790000;67166;100;6;250;51;54;14;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,96919200813802;0,96705008213639;02:37:46.0790000;67166;100;7;250;51;54;15;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,787716116533474;0,900029215965818;02:37:46.0790000;67166;100;8;250;51;54;15;0,0002
GAprun;50;603_fri_c0_250_50.tsv;0,931094689694909;0,969324870606323;02:37:46.0790000;67166;100;9;250;51;55;14;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,976371989840412;0,981527957284319;05:11:52.7790000;67166;100;0;500;11;51;15;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,982595522616752;0,981829009324023;05:11:52.7790000;67166;100;1;500;11;54;14;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,965590366289129;0,942722883114101;05:11:52.7790000;67166;100;2;500;11;54;15;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,967010162049112;0,979925900193989;05:11:52.7790000;67166;100;3;500;11;53;16;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,97399929466738;0,982244529278762;05:11:52.7790000;67166;100;4;500;11;53;15;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,978114429518845;0,98195847429987;05:11:52.7790000;67166;100;5;500;11;54;13;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,978373837200098;0,955943192104058;05:11:52.7790000;67166;100;6;500;11;54;15;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,982788741353997;0,982351758911591;05:11:52.7790000;67166;100;7;500;11;52;12;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,970454985032681;0,980618430881459;05:11:52.7790000;67166;100;8;500;11;54;15;0,0002
GAprun;50;604_fri_c4_500_10.tsv;0,972576773068951;0,982610649092154;05:11:52.7790000;67166;100;9;500;11;49;14;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,98544938312699;0,982551710515983;02:49:41.8910000;67166;100;0;250;26;55;14;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,904201043418458;0,919908852914935;02:49:41.8910000;67166;100;1;250;26;54;18;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,873637910415144;0,922004566856632;02:49:41.8910000;67166;100;2;250;26;51;16;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,956290134434928;0,946233517768012;02:49:41.8910000;67166;100;3;250;26;54;16;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,973057044957223;0,983592036354787;02:49:41.8910000;67166;100;4;250;26;47;17;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,917601761703315;0,911931241020798;02:49:41.8910000;67166;100;5;250;26;54;16;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,98487632438207;0,9825645577995;02:49:41.8910000;67166;100;6;250;26;54;14;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,946192741482945;0,9459645701196;02:49:41.8910000;67166;100;7;250;26;54;14;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,976898495385554;0,98260613457469;02:49:41.8910000;67166;100;8;250;26;53;14;0,0002
GAprun;50;605_fri_c2_250_25.tsv;0,987524183723892;0,983756034480671;02:49:41.8910000;67166;100;9;250;26;54;13;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,98035567772356;0,97980732554487;08:52:53.9500000;67166;100;0;1000;11;54;16;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,978744688618453;0,979449537582439;08:52:53.9500000;67166;100;1;1000;11;54;12;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,972080357150366;0,979573198596739;08:52:53.9500000;67166;100;2;1000;11;52;18;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,972967380679039;0,9677461020294;08:52:53.9500000;67166;100;3;1000;11;54;17;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,971148842212754;0,971795345153711;08:52:53.9500000;67166;100;4;1000;11;54;20;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,982075785928016;0,978968211992442;08:52:53.9500000;67166;100;5;1000;11;52;15;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,978603905482916;0,97944763861398;08:52:53.9500000;67166;100;6;1000;11;52;13;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,982282893900508;0,97776930973044;08:52:53.9500000;67166;100;7;1000;11;52;13;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,9756084092803;0,979947180143269;08:52:53.9500000;67166;100;8;1000;11;54;14;0,0002
GAprun;50;606_fri_c2_1000_10.tsv;0,949774599219077;0,956817745103396;08:52:53.9500000;67166;100;9;1000;11;53;14;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,971779969598857;0,972187549377239;10:33:54.9520000;67166;100;0;1000;51;54;15;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,942355766803571;0,950652660451183;10:33:54.9520000;67166;100;1;1000;51;54;21;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,980537675677892;0,980872198000896;10:33:54.9520000;67166;100;2;1000;51;54;12;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,981045965695934;0,977239723704425;10:33:54.9520000;67166;100;3;1000;51;54;13;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,959370036042374;0,953290616603436;10:33:54.9520000;67166;100;4;1000;51;54;17;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,974168398064862;0,978121363763784;10:33:54.9520000;67166;100;5;1000;51;52;12;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,985493893850814;0,98079589954904;10:33:54.9520000;67166;100;6;1000;51;54;17;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,958499828101473;0,966928714403902;10:33:54.9520000;67166;100;7;1000;51;54;14;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,957563365224957;0,950987605647114;10:33:54.9520000;67166;100;8;1000;51;54;15;0,0002
GAprun;50;607_fri_c4_1000_50.tsv;0,921042640286393;0,954250553313222;10:33:54.9520000;67166;100;9;1000;51;54;16;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,984943515570418;0,979826021643705;09:36:35.0050000;67166;100;0;1000;11;54;15;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,982291438181535;0,981917682219926;09:36:35.0050000;67166;100;1;1000;11;51;12;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,984910273091498;0,980288356442615;09:36:35.0050000;67166;100;2;1000;11;43;12;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,968233161649985;0,965837998887503;09:36:35.0050000;67166;100;3;1000;11;54;16;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,976938676591911;0,981722111681306;09:36:35.0050000;67166;100;4;1000;11;54;20;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,972796632796182;0,978149091430274;09:36:35.0050000;67166;100;5;1000;11;54;13;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,948669617500712;0,960423319701355;09:36:35.0050000;67166;100;6;1000;11;54;14;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,984761044267977;0,980581398010264;09:36:35.0050000;67166;100;7;1000;11;53;15;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,985043316542802;0,980603724297453;09:36:35.0050000;67166;100;8;1000;11;54;16;0,0002
GAprun;50;608_fri_c3_1000_10.tsv;0,959805662215646;0,978208376472995;09:36:35.0050000;67166;100;9;1000;11;52;15;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,957617123315999;0,963165840133136;09:06:11.2660000;67166;100;0;1000;6;52;16;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,97250873528745;0,962445547761714;09:06:11.2660000;67166;100;1;1000;6;54;14;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,965036573725572;0,962104267834885;09:06:11.2660000;67166;100;2;1000;6;54;13;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,967650281826196;0,962355894746226;09:06:11.2660000;67166;100;3;1000;6;54;13;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,964783252949183;0,962998100843338;09:06:11.2660000;67166;100;4;1000;6;54;20;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,960930102281629;0,963916221759428;09:06:11.2660000;67166;100;5;1000;6;54;18;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,974028335616557;0,963633325111459;09:06:11.2660000;67166;100;6;1000;6;53;11;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,943152557352791;0,964651960480372;09:06:11.2660000;67166;100;7;1000;6;54;22;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,954322610983921;0,964053606469294;09:06:11.2660000;67166;100;8;1000;6;55;15;0,0002
GAprun;50;609_fri_c0_1000_5.tsv;0,948344786201484;0,951080014542652;09:06:11.2660000;67166;100;9;1000;6;53;16;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,991314713759462;0,987240042239651;01:21:33.4480000;67166;100;0;100;6;54;16;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,96700666851222;0,98601042167685;01:21:33.4480000;67166;100;1;100;6;54;17;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,98042856251011;0,98811528761866;01:21:33.4480000;67166;100;2;100;6;54;15;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,977188452636273;0,984075316192665;01:21:33.4480000;67166;100;3;100;6;54;14;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,977000687603295;0,986685646279085;01:21:33.4480000;67166;100;4;100;6;54;14;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,988017947346331;0,990437902850043;01:21:33.4480000;67166;100;5;100;6;54;14;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,989278724019988;0,985877129587699;01:21:33.4480000;67166;100;6;100;6;54;14;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,956596520170179;0,976409696552984;01:21:33.4480000;67166;100;7;100;6;54;15;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,986254840040975;0,987889649042039;01:21:33.4480000;67166;100;8;100;6;54;13;0,0002
GAprun;50;611_fri_c3_100_5.tsv;0,99154661818325;0,985950470755118;01:21:33.4480000;67166;100;9;100;6;54;16;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,928530632286708;0,952009693205662;10:56:03.9830000;67166;100;0;1000;6;53;15;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,980340626486575;0,980998242335203;10:56:03.9830000;67166;100;1;1000;6;52;17;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,939440474820482;0,93467445486179;10:56:03.9830000;67166;100;2;1000;6;48;15;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,976016466244169;0,964938379560127;10:56:03.9830000;67166;100;3;1000;6;54;16;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,980047978700182;0,982024500442221;10:56:03.9830000;67166;100;4;1000;6;49;13;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,979943709104481;0,982194583211535;10:56:03.9830000;67166;100;5;1000;6;45;10;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,985309724231929;0,981498129448361;10:56:03.9830000;67166;100;6;1000;6;54;16;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,960281868709808;0,966773591257355;10:56:03.9830000;67166;100;7;1000;6;54;13;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,968020184461758;0,966990551475195;10:56:03.9830000;67166;100;8;1000;6;54;18;0,0002
GAprun;50;612_fri_c1_1000_5.tsv;0,982207025306566;0,982394286979781;10:56:03.9830000;67166;100;9;1000;6;53;13;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,984477536419043;0,97890757014922;03:10:01.7660000;67166;100;0;250;6;53;12;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,982903119931545;0,979070532110257;03:10:01.7660000;67166;100;1;250;6;54;14;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,951491774011717;0,980409337179109;03:10:01.7660000;67166;100;2;250;6;54;17;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,953624324089975;0,967235887760383;03:10:01.7660000;67166;100;3;250;6;54;11;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,970110201485715;0,97816750903217;03:10:01.7660000;67166;100;4;250;6;54;17;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,986436176951681;0,97726356052425;03:10:01.7660000;67166;100;5;250;6;54;15;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,975029483708412;0,980198383347114;03:10:01.7660000;67166;100;6;250;6;53;15;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,966182491873313;0,973656973741111;03:10:01.7660000;67166;100;7;250;6;54;11;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,976247582984322;0,977794656757468;03:10:01.7660000;67166;100;8;250;6;54;16;0,0002
GAprun;50;613_fri_c3_250_5.tsv;0,981832396579008;0,982019177403824;03:10:01.7660000;67166;100;9;250;6;54;19;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,968703469962046;0,969504836237606;03:05:43.5020000;67166;100;0;250;11;54;15;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,968712888557569;0,982192672660458;03:05:43.5020000;67166;100;1;250;11;53;15;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,976689336197927;0,985280046004441;03:05:43.5020000;67166;100;2;250;11;53;15;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,964400676662965;0,984697336541853;03:05:43.5020000;67166;100;3;250;11;54;13;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,980079830961306;0,962666915970802;03:05:43.5020000;67166;100;4;250;11;54;15;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,984577331633901;0,979486787973545;03:05:43.5020000;67166;100;5;250;11;54;15;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,980768823660702;0,983728806271318;03:05:43.5020000;67166;100;6;250;11;54;11;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,975691673937394;0,985126394838191;03:05:43.5020000;67166;100;7;250;11;54;16;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,990983992932833;0,981818416048257;03:05:43.5020000;67166;100;8;250;11;53;17;0,0002
GAprun;50;615_fri_c4_250_10.tsv;0,934647387760401;0,964279190223659;03:05:43.5020000;67166;100;9;250;11;54;14;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,926316420029626;0,947599467980633;05:27:27.8530000;67166;100;0;500;51;54;13;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,978530433550437;0,977944014330513;05:27:27.8530000;67166;100;1;500;51;52;17;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,98605546398703;0,980108027936617;05:27:27.8530000;67166;100;2;500;51;53;16;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,981501963639812;0,981504669622702;05:27:27.8530000;67166;100;3;500;51;54;13;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,962209687507385;0,962661407513707;05:27:27.8530000;67166;100;4;500;51;54;15;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,938110546206769;0,963609952511762;05:27:27.8530000;67166;100;5;500;51;53;14;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,942254389004051;0,947127614642821;05:27:27.8530000;67166;100;6;500;51;54;11;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,972032478854339;0,97971911476615;05:27:27.8530000;67166;100;7;500;51;53;12;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,961539442151169;0,96234332449685;05:27:27.8530000;67166;100;8;500;51;53;15;0,0002
GAprun;50;616_fri_c4_500_50.tsv;0,970509718362808;0,949498448568919;05:27:27.8530000;67166;100;9;500;51;52;17;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,976040478358031;0,981440693065296;05:05:04.3490000;67166;100;0;500;6;54;18;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,982844604709152;0,979381481886267;05:05:04.3490000;67166;100;1;500;6;54;17;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,976756030812783;0,982858071958092;05:05:04.3490000;67166;100;2;500;6;52;14;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,975989699176253;0,98109758241064;05:05:04.3490000;67166;100;3;500;6;52;22;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,982138550752881;0,982028022701239;05:05:04.3490000;67166;100;4;500;6;54;14;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,982323078966905;0,981434516691618;05:05:04.3490000;67166;100;5;500;6;54;15;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,975488549854147;0,975137804734973;05:05:04.3490000;67166;100;6;500;6;54;19;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,917178895546901;0,873327693867837;05:05:04.3490000;67166;100;7;500;6;52;15;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,986397907152058;0,9812461888872;05:05:04.3490000;67166;100;8;500;6;54;12;0,0002
GAprun;50;617_fri_c3_500_5.tsv;0,981192297722577;0,980280682901514;05:05:04.3490000;67166;100;9;500;6;54;11;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,945769225772377;0,962960337115942;10:09:32.8870000;67166;100;0;1000;51;53;13;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,979894682252909;0,979944600766146;10:09:32.8870000;67166;100;1;1000;51;54;11;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,982254514283435;0,981677366255695;10:09:32.8870000;67166;100;2;1000;51;54;17;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,972366777835307;0,979406523309565;10:09:32.8870000;67166;100;3;1000;51;54;15;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,975278642166309;0,972845977661666;10:09:32.8870000;67166;100;4;1000;51;54;17;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,974492390145791;0,962086339150135;10:09:32.8870000;67166;100;5;1000;51;54;13;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,94933077168893;0,950037028158727;10:09:32.8870000;67166;100;6;1000;51;54;21;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,935632672207147;0,951679750885904;10:09:32.8870000;67166;100;7;1000;51;54;16;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,983773191579882;0,981159805253366;10:09:32.8870000;67166;100;8;1000;51;51;11;0,0002
GAprun;50;618_fri_c3_1000_50.tsv;0,981073962428547;0,98156129743365;10:09:32.8870000;67166;100;9;1000;51;54;14;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,96908215986555;0,980196500110849;10:56:24.6290000;67166;100;0;1000;26;51;16;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,939104232098329;0,938338172078475;10:56:24.6290000;67166;100;1;1000;26;54;15;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,974666077495726;0,979730595889968;10:56:24.6290000;67166;100;2;1000;26;46;14;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,962634796116194;0,962975962158508;10:56:24.6290000;67166;100;3;1000;26;54;17;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,970903806884042;0,961582723280636;10:56:24.6290000;67166;100;4;1000;26;54;20;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,933937519291941;0,938918234219272;10:56:24.6290000;67166;100;5;1000;26;54;13;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,983825763780182;0,978575078958868;10:56:24.6290000;67166;100;6;1000;26;54;17;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,976876837722816;0,979559062521919;10:56:24.6290000;67166;100;7;1000;26;54;16;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,979679329300179;0,979040257047154;10:56:24.6290000;67166;100;8;1000;26;54;15;0,0002
GAprun;50;620_fri_c1_1000_25.tsv;0,906068642358619;0,923781122714274;10:56:24.6290000;67166;100;9;1000;26;38;19;0,0002
