Date;Days;US Average Earnings;d(US Average Earnings);US Building Permits;US Capacity utilization;US Chicago PMI;US Consumer Confidence;US Consumption, adj;d(US Consumption, adj);US CPI inflation, mm;d(US CPI inflation, mm);US Domestic Car Sales;US Existing Home Sales;d(US Existing Home Sales);US Fed Budget;US Foreign Buying, T-Bonds;US Help Wanted Index;US Housing Starts;US Industrial Output mm;d(US Industrial Output mm);US International Trade $;d(US International Trade $);US ISM mfg PMI;US Leading Indicators;d(US Leading Indicators);US Manufacturing Payroll;US Mich conditions prel;US Mich expecations prel;US Mich InflErw 1y;US Mich InflErw 5y;US Mich sentiment prel;US National Activity Index;US New Home Sales;US nonfarm payrolls;d(US nonfarm payrolls);US NY NAPM Index;US Personal Income;d(US Personal Income);US Phil Fed business Index;US Producer Prices mm;d(US Producer Prices mm);US Unemployment;EZ Producer Prices mm;d(EZ Producer Prices mm);DE Exports;d(DE Exports);DE Imports mm;d(DE Imports mm);DE Producer Prices;d(DE Producer Prices);DE Wholesale price index;US Current Account;d(US Current Account)
3/31/1983 2:00;8490;1.148181818;0.000984848;1.485639687;1.095804196;1.661081493;1.329568789;1.069306931;0.003403465;1.172817146;0.003207305;1.176265535;1.135435993;0.018398268;1.303109677;1.294417845;1.325581395;1.54779661;1.019295302;0.011073826;1.95521406;-0.011564462;1.604938272;1.073891626;0.011767926;1.513439884;1.316498316;1.569206843;1.14;1.505154639;1.482587065;1.730232558;1.245480495;1.00654049;0.005014375;1.810024742;1.079414838;0.00148032;1.865711728;1.236509759;-0.000382702;1.928571429;1.224724642;0.001712423;1.061157518;0.000124304;1.042495654;0.007243577;1.315240084;0.001217815;1.378666667;1.94352155;0.006550063
4/30/1983 2:00;8520;1.150909091;0.003560606;1.545039164;1.154545455;1.655559787;1.367556468;1.073019802;0.002372112;1.178099766;0.004653737;1.245074265;1.13729128;0.013296228;1.376425806;1.240674905;1.348837209;1.456949153;1.030369128;0.009074385;1.937171014;-0.029157894;1.612345679;1.083743842;0.010673235;1.528514348;1.521885522;1.66251944;1.3;1;1.620232172;1.736434109;1.285442436;1.012181662;0.005654798;1.812534587;1.08045977;0.002176942;1.793196061;1.237657865;0.002583238;1.914285714;1.228670064;0.00464409;1.056682578;-0.001243039;1.052153757;0.00595583;1.321503132;0.00487126;1.389333333;1.94352155;0.001070045
5/31/1983 2:00;8551;1.154545455;0.002651515;1.61227154;1.18951049;1.680312262;1.414784394;1.074257426;0.002268977;1.181118406;0.001949538;1.286905123;1.163265306;0.018089054;1.292629032;1.294647209;1.395348837;1.663050847;1.036744966;0.004614094;1.908337232;0.002163996;1.659259259;1.095238095;0.010262726;1.545041773;1.528619529;1.763608087;1.28;1;1.689883914;1.792248062;1.31018078;1.017843274;0.006627356;1.815053526;1.083594566;0.002089864;1.811101164;1.241102181;0.003252966;1.9;1.233273056;0.004411201;1.061157518;0.010068616;1.054085378;0.005150988;1.323590814;0.00295755;1.4;1.94352155;-0.014040378
6/30/1983 2:00;8581;1.156363636;0.003106061;1.677545692;1.216783217;1.556740289;1.412731006;1.077970297;0.004022277;1.182627726;0.002201092;1.353591998;1.168831169;0.002319109;1.398067742;1.279466154;1.406976744;1.633898305;1.041946309;0.010164989;1.935153234;0.006145943;1.69382716;1.103448276;0.006841817;1.558663276;1.592592593;1.698289269;1.28;1;1.671641791;1.83255814;1.297811608;1.025569227;0.009543324;1.818490922;1.084639498;0.002176942;1.791405551;1.243398393;0.000765404;1.9;1.23738287;0.00376733;1.071599045;-0.002113166;1.06181186;0.001931621;1.32776618;0.002609603;1.413333333;1.91945233;-0.014040378
7/31/1983 2:00;8612;1.16;-7.58E-05;1.694516971;1.296503497;1.792650419;1.428131417;1.081683168;0.003197195;1.185646366;0.002767087;1.345710821;1.170686456;-0.000618429;1.318025806;1.233062875;1.453488372;1.669152542;1.056543624;0.012849553;1.913103872;-0.022977834;1.844444444;1.108374384;0.000821018;1.576643661;1.585858586;1.718506998;1.28;1.515463918;1.68159204;1.865116279;1.254995243;1.034112742;-0.001229748;1.822292064;1.087774295;0.00148032;1.852282901;1.243398393;0.001530808;1.8;1.241492685;0.006000329;1.059665871;-0.002361774;1.057948619;-0.003380336;1.329853862;0.006610995;1.4;1.91945233;0.003917964
8/31/1983 2:00;8643;1.157272727;0.000909091;1.640992167;1.352447552;1.903846154;1.450718686;1.084158416;0.00154703;1.187910346;0.002138203;1.273416187;1.168831169;0.000927644;1.330719355;1.237392127;1.453488372;1.753898305;1.066778523;0.012513982;1.901552813;0.006005819;1.832098765;1.106732348;0.000684182;1.587359244;1.562289562;1.68273717;1.29;1.505154639;1.650082919;1.649612403;1.2226451;1.02781752;0.00843621;1.819491223;1.087774295;0.001219087;1.831692032;1.24684271;0.00401837;1.814285714;1.249219135;0.007644254;1.070107399;0.011933174;1.05988024;0.013843281;1.340292276;0.008176757;1.426666667;1.91945233;-0.013385372
9/30/1983 2:00;8673;1.162727273;0.005984848;1.557441253;1.430769231;1.833206398;1.449691992;1.08539604;0.002681518;1.190174326;0.002704198;1.295998788;1.170686456;-0.00572047;1.393374194;1.273301987;1.465116279;1.618305085;1.081208054;0.011912752;1.915267868;-0.012899901;1.817283951;1.111658456;0.008347017;1.612241191;1.584175084;1.645412131;1.29;1.515463918;1.633499171;2;1.256898192;1.0505866;0.01643809;1.829621539;1.090909091;0.004005573;1.917636526;1.250287026;0.001913509;1.771428571;1.255959231;0.006000329;1.077565632;-0.000745823;1.079196446;0.001770652;1.344467641;0.00243563;1.448;1.896505979;-0.013385372
10/31/1983 1:00;8704;1.167272727;0.002651515;1.642950392;1.472727273;1.907463823;1.459958932;1.089108911;0.0017533;1.193192967;0.002704198;1.339648378;1.157699443;-0.014069264;1.306229032;1.290905703;1.534883721;1.621694915;1.08909396;0.004753915;1.880395368;-0.011296399;1.864197531;1.121510673;0.007936508;1.632582637;1.548821549;1.65007776;1.33;1;1.623548922;1.80620155;1.279733587;1.056125577;0.004924103;1.832085916;1.095088819;0.00374434;1.652641003;1.250287026;-0.001913509;1.714285714;1.261384185;0.005342759;1.071599045;0.001243039;1.065675101;0.000643874;1.346555324;0.003131524;1.445333333;1.896505979;0.00287169
11/30/1983 1:00;8734;1.168181818;0.00030303;1.611618799;1.486013986;1.939261234;1.507186858;1.089108911;0.00154703;1.195456947;0.001949538;1.325704759;1.150278293;0.010049474;1.317445161;1.236962069;1.534883721;1.669152542;1.092114094;0.002307047;1.898643116;0.020007213;1.903703704;1.126436782;0.0030104;1.652924083;1.579124579;1.67807154;1.31;1;1.653399668;1.765891473;1.291151284;1.063320116;0.007218384;1.835286877;1.098223615;0.002960641;1.81736795;1.247990815;1.55E-15;1.671428571;1.26680914;0.004219409;1.080548926;0.004102029;1.083059687;0.01094585;1.350730689;0.002609603;1.453333333;1.896505979;-0.006716456
12/31/1983 1:00;8765;1.169090909;0.003181818;1.584856397;1.508391608;2;1.578028747;1.092821782;0.004537954;1.197720927;0.003899077;1.470142467;1.174397032;0.019480519;1.333351613;1.248014565;1.581395349;1.603389831;1.096979866;0.013646532;1.904111592;-0.020104691;2;1.129720854;0.007936508;1.666000726;1.632996633;1.726283048;1.31;1;1.704809287;1.80620155;1.413891532;1.070596411;0.00815858;1.838524214;1.101358412;0.00374434;1.66786034;1.251435132;0.006505932;1.642857143;1.27190531;0.012233547;1.079057279;0.002113166;1.083059687;-5.03E-15;1.352818372;0.006784969;1.464;1.884992054;-0.006716456
1/31/1984 1:00;8796;1.173636364;0.001742424;1.708224543;1.613286713;1.928598629;1.58110883;1.096534653;0.000103135;1.203003547;0.00490529;1.448317672;1.183673469;0.007266543;1.369306452;1.268141288;1.604651163;1.745084746;1.116610738;0.013408837;1.864911101;-0.031180547;1.767901235;1.141215107;0.008210181;1.68034871;1.727272727;1.819595645;1.28;1.505154639;1.8026534;1.896124031;1.335870599;1.079732657;0.009965731;1.842589071;1.10553814;0.00374434;1.741271262;1.259471871;0.006697283;1.6;1.289495315;0.013397994;1.08800716;0.017029634;1.086922928;0.008692293;1.363256785;0.006958942;1.474666667;1.884992054;0.003029404
2/29/1984 1:00;8825;1.172727273;0.000909091;1.819843342;1.633566434;1.824447829;1.551334702;1.094059406;0.000103135;1.206776847;0.002829975;1.502879812;1.19109462;0.005875077;1.321351613;1.265030534;1.639534884;1.991186441;1.121308725;0.003229866;1.851795532;-0.001067376;1.787654321;1.144499179;0.001915709;1.698147475;1.71043771;1.760497667;1.29;1.515463918;1.75787728;1.784496124;1.340627973;1.089522953;0.007610132;1.846944925;1.108672936;0.003047719;1.482542525;1.264064294;0.004592423;1.571428571;1.296071018;0.003726232;1.105906921;0.000870127;1.096581031;-0.001126779;1.365344468;0.000695894;1.490666667;1.884992054;-0.014489374
3/31/1984 2:00;8856;1.176363636;0.004393939;1.648825065;1.653146853;1.910510282;1.552361396;1.097772277;0.004434818;1.209040827;0.00264131;1.459381631;1.196660482;0.009894867;1.294980645;1.249505433;1.627906977;1.586440678;1.125838926;0.00545302;1.854281202;-0.013594426;1.728395062;1.146141215;0.000410509;1.712313839;1.745791246;1.830482115;1.3;1.515463918;1.817578773;1.700775194;1.28829686;1.095143686;0.006266266;1.849445677;1.111807732;0.003221874;1.452999105;1.268656716;0.003061615;1.571428571;1.299358869;0.004945476;1.090990453;-0.0095714;1.086922928;-0.000321937;1.36743215;0.006958942;1.488;1.860153127;-0.014489374
4/30/1984 2:00;8886;1.18;0.000984848;1.682114883;1.67972028;1.92498096;1.603696099;1.101485149;0.002268977;1.212059467;0.002326868;1.469384662;1.207792208;0.001082251;1.424170968;1.290088592;1.686046512;1.713898305;1.13204698;0.005872483;1.831880922;0.007655622;1.780246914;1.146141215;0.002052545;1.724300763;1.703703704;1.732503888;1.35;1;1.736318408;1.731782946;1.286393911;1.102563054;0.00688625;1.852746668;1.114942529;0.002525253;1.429722471;1.269804822;-0.000382702;1.557142857;1.306098964;0.006014028;1.0924821;0.005842283;1.096581031;0.003380336;1.377870564;0.006958942;1.498666667;1.860153127;0.003016576
5/31/1984 2:00;8917;1.179090909;0.000984848;1.65926893;1.699300699;1.885757807;1.590349076;1.102722772;0.002578383;1.213568787;0.001257767;1.48999712;1.19851577;-0.008039579;1.27763871;1.277631239;1.686046512;1.661694915;1.137080537;0.004348434;1.868727337;0.033091102;1.720987654;1.149425287;-0.000273673;1.732292045;1.80976431;1.720062208;1.38;1;1.769485904;1.733333333;1.263558516;1.108858276;0.007041246;1.85554751;1.117032393;0.002438175;1.378692927;1.268656716;-0.000956755;1.514285714;1.310373171;0.002520686;1.095465394;-0.014419252;1.09078617;-0.007726483;1.379958246;0.001217815;1.493333333;1.860153127;-0.006626657
6/30/1984 2:00;8947;1.182727273;0.004318182;1.70691906;1.70979021;1.82501904;1.600616016;1.106435644;0.001959571;1.215078107;0.002326868;1.4719612;1.192949907;-0.011595547;1.380641935;1.252401158;1.709302326;1.708474576;1.140771812;0.003229866;1.875497134;-0.043780705;1.708641975;1.146141215;-5.55E-17;1.741554668;1.718855219;1.707620529;1.38;1;1.726368159;1.733333333;1.277830637;1.116604668;0.007303547;1.858994;1.120167189;0.003918495;1.301700985;1.268656716;0.001626483;1.485714286;1.312017097;0.003041263;1.071599045;-0.000994431;1.086922928;0.006921641;1.382045929;0.003479471;1.517333333;1.848793143;-0.006626657
7/31/1984 2:00;8978;1.186363636;0.001515152;1.570496084;1.713986014;1.801599391;1.545174538;1.106435644;0.000103135;1.218096747;0.002767087;1.496665656;1.174397032;-0.021645022;1.334145161;1.282175521;1.73255814;1.633220339;1.143456376;0.001887584;1.806117675;-0.009946339;1.659259259;1.149425287;0.000410509;1.74990919;1.71043771;1.740279938;1.3;1.525773196;1.744610282;1.629457364;1.267364415;1.122981646;0.005418046;1.861831216;1.124346917;0.003221874;1;1.270952928;0;1.528571429;1.316455696;0.002917968;1.096957041;0.027719769;1.102375893;0.01094585;1.386221294;0.001739736;1.488;1.848793143;0.000925913
8/31/1984 2:00;9009;1.186363636;0.001893939;1.52154047;1.709090909;1.661652704;1.572895277;1.107673267;0.002990924;1.220360727;0.002138203;1.44377084;1.153988868;-0.014687693;1.27903871;1.352504372;1.686046512;1.534237288;1.144295302;-0.00060123;1.85637209;0.020649345;1.582716049;1.146141215;-0.0030104;1.753723211;1.771043771;1.768273717;1.26;1.505154639;1.786069652;1.589147287;1.217887726;1.127907452;0.005562823;1.864022783;1.126436782;0.002002786;1.27126231;1.268656716;-0.001339457;1.528571429;1.318264014;0.004260507;1.116348449;0.011684566;1.106239135;0.007243577;1.386221294;0.00243563;1.469333333;1.848793143;0.000145264
9/30/1984 2:00;9039;1.19;0.001439394;1.516971279;1.688111888;1.725818736;1.541067762;1.111386139;0.000928218;1.222624708;0.002767087;1.41285238;1.146567718;-0.004483612;1.441241935;1.202557413;1.720930233;1.610169492;1.14261745;-0.002139262;1.835083051;-0.001718036;1.508641975;1.144499179;-0.002189381;1.75099891;1.776094276;1.810264386;1.26;1.505154639;1.815920398;1.595348837;1.308277831;1.134263991;0.006112973;1.866850906;1.128526646;0.001393243;1.268576544;1.268656716;-0.001530808;1.5;1.325332895;0.007589457;1.120823389;0.001491647;1.113965617;-0.009658103;1.392484342;0.009742519;1.474666667;1.849042166;0.000145264
10/31/1984 1:00;9070;1.189090909;-7.58E-05;1.495430809;1.66993007;1.622619954;1.531827515;1.110148515;0.001650165;1.225643348;0.002326868;1.406638375;1.146567718;0.013605442;1.296745161;1.299191491;1.73255814;1.536949153;1.141275168;0.001412192;1.859428003;0.008551185;1.528395062;1.142857143;0.002463054;1.751907011;1.705387205;1.735614308;1.31;1;1.739635158;1.626356589;1.3320647;1.140109553;0.006824933;1.869451687;1.129571578;0.002002786;1.253357207;1.266360505;0.001339457;1.514285714;1.331908598;0.004602992;1.122315036;0.002610382;1.09271779;-0.004185178;1.402922756;0.005567154;1.493333333;1.849042166;0.00118852
11/30/1984 1:00;9100;1.190909091;0.003257576;1.595300261;1.678321678;1.610624524;1.597535934;1.11509901;0.004125413;1.227152668;0.001383543;1.432403759;1.168831169;0.010358689;1.293883871;1.289013446;1.709302326;1.604067797;1.144966443;0.003159955;1.85118141;0.013928286;1.516049383;1.149425287;0.00711549;1.75045405;1.685185185;1.734059098;1.3;1;1.729684909;1.686821705;1.24643197;1.147242775;0.004735042;1.872625368;1.132706374;0.003483107;1.054610564;1.270952928;0.002870264;1.485714286;1.334538879;0.001000055;1.126789976;0.006339499;1.110102376;0.01996008;1.402922756;-0.002087683;1.48;1.849042166;-0.008464901
12/31/1984 1:00;9131;1.194545455;0.001742424;1.584203655;1.671328671;1.567593298;1.51026694;1.117574257;0.002990924;1.228661988;0.001257767;1.477417399;1.168831169;0.017470625;1.340106452;1.364675019;1.755813953;1.551864407;1.14614094;-0.001482103;1.882544742;0.003182644;1.52345679;1.155993432;0.007799672;1.75172539;1.654882155;1.67807154;1.29;1;1.683250415;1.607751938;1.24643197;1.149838532;0.003880009;1.87378026;1.13584117;0.002002786;1.085049239;1.270952928;-0.000478377;1.5;1.336675982;0.009014193;1.132756563;-0.000248608;1.125555341;0.014648123;1.402922756;0.008002784;1.482666667;1.834530908;-0.008464901
1/31/1985 1:00;9162;1.194545455;0.001060606;1.606396867;1.642657343;1.591203351;1.561601643;1.121287129;0.00330033;1.230171308;0.003081528;1.503637617;1.200371058;0.010667904;1.361316129;1.291565125;1.73255814;1.618983051;1.143624161;0.001090604;1.85287753;-0.031008755;1.516049383;1.164203612;0.005747126;1.74918271;1.727272727;1.715396579;1.25;1.484536082;1.734660033;1.55503876;1.292102759;1.155275314;0.003844241;1.876199169;1.136886102;0.001306165;1.061772605;1.270952928;0.000669728;1.5;1.351471313;0.01260343;1.128281623;0.001367343;1.137145065;0.002736463;1.417536534;0.012004175;1.496;1.834530908;5.09E-05
2/28/1985 1:00;9190;1.197272727;0.003030303;1.60770235;1.652447552;1.590822544;1.572895277;1.123762376;0.0017533;1.234699268;0.004590848;1.513337375;1.189239332;-0.000463822;1.319187097;1.290461309;1.73255814;1.565423729;1.148322148;0.003719239;1.834805226;-0.002990116;1.50617284;1.167487685;0.00410509;1.741373048;1.730639731;1.6562986;1.27;1.494845361;1.696517413;1.582945736;1.327307326;1.157809754;0.004818501;1.877326781;1.138975967;0.002960641;1.109221128;1.272101033;0.000191351;1.485714286;1.359197764;0.005260562;1.137231504;0.011684566;1.133281823;0.001609684;1.423799582;0.003131524;1.525333333;1.834530908;0.008108345
3/31/1985 1:00;9221;1.2;0.002348485;1.650130548;1.647552448;1.523229246;1.501026694;1.125;0.000825083;1.238472568;0.002578422;1.524249773;1.204081633;0.009431045;1.291929032;1.194128272;1.76744186;1.679322034;1.149328859;-0.001146532;1.841370336;-0.002495409;1.454320988;1.172413793;0.002052545;1.736469306;1.707070707;1.66874028;1.26;1.484536082;1.696517413;1.668217054;1.316841104;1.164881658;0.005772323;1.88047318;1.142110763;0.001567398;1.395702775;1.272101033;0.00296594;1.485714286;1.363471971;0.005260562;1.146181384;-0.002610382;1.139076685;-0.007243577;1.425887265;0.004175365;1.546666667;1.848430928;0.008108345
4/30/1985 2:00;9251;1.201818182;0.001060606;1.609007833;1.623776224;1.684691546;1.5862423;1.126237624;0.003609736;1.239981888;0.001257767;1.538496514;1.204081633;-0.001236858;1.423822581;1.318873821;1.744186047;1.693559322;1.147147651;-0.000936801;1.826368581;-0.014865288;1.464197531;1.172413793;0.002736727;1.726843444;1.755892256;1.66407465;1.29;1;1.711442786;1.527131783;1.26831589;1.168867269;0.004755481;1.88224644;1.142110763;0.000174155;1.190689346;1.277841561;0.005644853;1.5;1.369554496;0.004342704;1.135739857;0.000870127;1.1216921;-0.004668083;1.432150313;0.004697286;1.533333333;1.848430928;0.000792346
5/31/1985 2:00;9282;1.202727273;0.0025;1.638381201;1.614685315;1.524562072;1.536960986;1.131188119;0.001856436;1.241491208;0.001949538;1.501060928;1.20593692;0.00742115;1.251622581;1.303578084;1.755813953;1.597966102;1.147986577;0.001705817;1.815329278;-0.014609409;1.437037037;1.178981938;0.008483853;1.721213222;1.707070707;1.620528771;1.28;1;1.665008292;1.652713178;1.323501427;1.174467563;0.004341591;1.884738098;1.143155695;0.001828631;1.221128021;1.281285878;-0.000574053;1.485714286;1.371198422;-0.000904159;1.147673031;0.001988862;1.131350203;0.004346146;1.434237996;0.000521921;1.528;1.848430928;-0.013654769
6/30/1985 2:00;9312;1.206363636;0.001818182;1.642950392;1.604895105;1.560357959;1.567761807;1.129950495;-0.000103135;1.243755188;0.001949538;1.413761746;1.218923933;0.012368584;1.382554839;1.338971874;1.755813953;1.595254237;1.148825503;-0.003747204;1.804860218;0.017324151;1.454320988;1.187192118;0.004789272;1.7146749;1.727272727;1.727838258;1.3;1;1.742951907;1.489922481;1.365366318;1.177431223;0.003186785;1.886056676;1.145245559;0.000957854;1.163831692;1.277841561;-0.001435132;1.514285714;1.368896926;-0.001287742;1.13872315;-0.001118735;1.127486962;-0.000321937;1.434237996;0.001391788;1.512;1.825022752;-0.013654769
7/31/1985 2:00;9343;1.206363636;0.001060606;1.630548303;1.555944056;1.527798934;1.573921971;1.132425743;0.004022277;1.245264508;0.001446432;1.395725978;1.233766234;0.034168213;1.317635484;1.32615614;1.744186047;1.600677966;1.142281879;-0.001803691;1.844616329;0.035368415;1.456790123;1.188834154;0.002736727;1.706865238;1.717171717;1.67029549;1.24;1.474226804;1.701492537;1.527131783;1.407231208;1.181294199;0.003960062;1.887775374;1.145245559;0.000957854;1.522829006;1.278989667;0.000287026;1.514285714;1.369061318;-0.000602773;1.146181384;-0.000124304;1.133281823;0.00998004;1.436325678;-0.001391788;1.482666667;1.825022752;0.002936964
8/31/1985 2:00;9374;1.209090909;0.003257576;1.703002611;1.569230769;1.56302361;1.550308008;1.137376238;0.005981848;1.246773828;0.001383543;1.680660806;1.278293135;0.020253556;1.298074194;1.208864933;1.744186047;1.640677966;1.14647651;0.005872483;1.852775178;-0.049105402;1.451851852;1.193760263;0.005473454;1.703232837;1.675084175;1.65318818;1.24;1.484536082;1.674958541;1.694573643;1.369172217;1.185238932;0.004092916;1.889530447;1.147335423;0.001567398;1.282005372;1.276693456;-0.00717566;1.471428571;1.36791057;0.000986355;1.137231504;-0.005220764;1.141008306;-0.006599704;1.432150313;-0.001217815;1.466666667;1.825022752;-0.006903978
